,Problem.,Description,Etiqueta,Fecha,Month,Year,Locacion,CON_TRAMPA,BTN_VIVO,BTN_PERF,BTN_SECO,NUM_INFLOR,NUM_FLOR,NUM_RFV,NUM_FV,NUM_RFM,NUM_FM,NUM_RAC_SECO,COD_VIEJO,Notas,X,month_year,cat DELETE,count DELETE
16194,,,52,13-Nov-17,NOV,2017,SH740 68ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,5243052NOV2017SH740 68ME.WNO0010000000043786,1
16195,,,53,13-Nov-17,NOV,2017,SH740 48ME.W,NO,0,0,0,0,0,1,e,1,d,0,0,,,17-Nov,5343052NOV2017SH740 48ME.WNO000001e1d0043786,1
16196,,,54,13-Nov-17,NOV,2017,SH730 50ME.W,NO,0,0,0,0,0,2,f,0,0,0,0,,,17-Nov,5443052NOV2017SH730 50ME.WNO000002f000043786,1
16197,,,55,13-Nov-17,NOV,2017,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Nov,5543052NOV2017SH730 45ME.WNO0000000001043786,1
16198,,,56,13-Nov-17,NOV,2017,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,5643052NOV2017SH730 45ME.WNO0000000000043786,1
16199,,,57,13-Nov-17,NOV,2017,SH740 35ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,5743052NOV2017SH740 35ME.WNO0010000000043786,1
16200,,,58,13-Nov-17,NOV,2017,SH740 30ME.W,NO,0,0,1,0,0,1,d,0,0,0,0,,,17-Nov,5843052NOV2017SH740 30ME.WNO001001d000043786,1
16201,,,60,13-Nov-17,NOV,2017,SH720 5ME.E,NO,0,0,0,0,0,0,0,0,0,1,711,,,17-Nov,6043052NOV2017SH720 5ME.ENO000000000171143786,1
16202,,,61,13-Nov-17,NOV,2017,SH720 10M.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,6143052NOV2017SH720 10M.ENO1000000000043786,1
16203,,,69,13-Nov-17,NOV,2017,SH720 70M.W,NO,1,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus y lianas,,17-Nov,6943052NOV2017SH720 70M.WNO10000000000Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus y lianas43786,1
16204,,,71,13-Nov-17,NOV,2017,SH720 70M.W,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Nov,7143052NOV2017SH720 70M.WNO1000000001043786,1
16205,,,72,13-Nov-17,NOV,2017,SH700 100M.W,NO,0,0,0,0,0,1,e,0,0,0,0,,,17-Nov,7243052NOV2017SH700 100M.WNO000001e000043786,1
16206,,,81,13-Nov-17,NOV,2017,SH660 20M.W,NO,0,2,1,0,0,0,0,0,0,0,0,,,17-Nov,8143052NOV2017SH660 20M.WNO0210000000043786,1
16207,,,82,13-Nov-17,NOV,2017,SH650 30M.W,NO,0,0,0,0,0,0,0,1,d,0,0,,,17-Nov,8243052NOV2017SH650 30M.WNO00000001d0043786,1
16208,,,83,13-Nov-17,NOV,2017,SH640 100M.W,NO,1,0,0,0,0,1,e,0,0,0,0,,,17-Nov,8343052NOV2017SH640 100M.WNO100001e000043786,1
16209,,,84,13-Nov-17,NOV,2017,SH630 100M.W,NO,0,0,3,0,0,0,0,1,d,0,0,,,17-Nov,8443052NOV2017SH630 100M.WNO00300001d0043786,1
16210,,,86,13-Nov-17,NOV,2017,SH630 150M.W,NO,1,1,1,0,0,0,0,0,0,0,0,,,17-Nov,8643052NOV2017SH630 150M.WNO1110000000043786,1
16211,,,87,13-Nov-17,NOV,2017,SH620 160M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,8743052NOV2017SH620 160M.WNO0000000000043786,1
16212,,,95,13-Nov-17,NOV,2017,SH440 210M.W,SI,1,2,1,0,0,0,0,0,0,0,0,,,17-Nov,9543052NOV2017SH440 210M.WSI1210000000043786,1
16213,,,96,13-Nov-17,NOV,2017,SH500 210M.W,SI,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,9643052NOV2017SH500 210M.WSI1000000000043786,1
16214,,,97,13-Nov-17,NOV,2017,SH610 220M.W,SI,0,0,0,0,0,1,e,1,a,1,0,,,17-Nov,9743052NOV2017SH610 220M.WSI000001e1a1043786,1
16215,,,100,13-Nov-17,NOV,2017,Sh 740 140E,NO,0,0,1,0,0,0,0,0,0,0,0,Este chp tiene un voton seco que estaba tapado von una hoja seca,,17-Nov,10043052NOV2017Sh 740 140ENO00100000000Este chp tiene un voton seco que estaba tapado von una hoja seca43786,1
16216,,,127,13-Nov-17,NOV,2017,ST80 25MW,SI,1,0,1,0,0,1,e,2,e,1,0,,,17-Nov,12743052NOV2017ST80 25MWSI101001e2e1043786,1
16217,,,261,13-Nov-17,NOV,2017,ST300 W60m,SI,2,1,1,0,0,0,0,0,0,0,0,,,17-Nov,26143052NOV2017ST300 W60mSI2110000000043786,1
16218,,,265,13-Nov-17,NOV,2017,ST300 20mW,SI,0,0,0,0,0,1,e,0,0,1,0,,,17-Nov,26543052NOV2017ST300 20mWSI000001e001043786,1
16219,,,1,14-Nov-17,NOV,2017,SH900 5ME.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,143053NOV2017SH900 5ME.ENO1000000000043786,1
16220,,,2,14-Nov-17,NOV,2017,SH900 22ME.E,NO,0,1,1,0,0,0,0,0,0,0,0,,,17-Nov,243053NOV2017SH900 22ME.ENO0110000000043786,1
16221,,,3,14-Nov-17,NOV,2017,SH900 25ME.E,NO,0,0,3,0,0,0,0,0,0,0,729,,,17-Nov,343053NOV2017SH900 25ME.ENO003000000072943786,1
16222,,,4,14-Nov-17,NOV,2017,SH850 40ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,443053NOV2017SH850 40ME.ENO0000000000043786,1
16223,,,5,14-Nov-17,NOV,2017,SH850 12ME.E,NO,0,0,0,0,0,0,0,0,0,0,723,,,17-Nov,543053NOV2017SH850 12ME.ENO000000000072343786,1
16224,,,6,14-Nov-17,NOV,2017,SH850 15ME.E,NO,0,0,0,0,0,2,f,1,d,1,724,,,17-Nov,643053NOV2017SH850 15ME.ENO000002f1d172443786,1
16225,,,12,14-Nov-17,NOV,2017,SH900 100ME.W,NO,0,0,1,0,0,0,0,0,0,0,738,,,17-Nov,1243053NOV2017SH900 100ME.WNO001000000073843786,1
16226,,,13,14-Nov-17,NOV,2017,SH900 104ME.W,NO,0,0,0,0,0,0,0,0,0,1,730,,,17-Nov,1343053NOV2017SH900 104ME.WNO000000000173043786,1
16227,,,14,14-Nov-17,NOV,2017,SH1000,NO,1,0,1,0,0,0,0,0,0,0,743,,,17-Nov,1443053NOV2017SH1000NO101000000074343786,1
16228,,,15,14-Nov-17,NOV,2017,SH1000,NO,0,2,0,0,0,0,0,0,0,0,744,,,17-Nov,1543053NOV2017SH1000NO020000000074443786,1
16229,,,17,14-Nov-17,NOV,2017,SH850 150ME.W,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,1743053NOV2017SH850 150ME.WSI0000000000043786,1
16230,,,65,14-Nov-17,NOV,2017,SH720 250M.E,NO,1,0,1,0,0,1,e,0,0,0,0,,,17-Nov,6543053NOV2017SH720 250M.ENO101001e000043786,1
16231,,,66,14-Nov-17,NOV,2017,SH710 250M.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,6643053NOV2017SH710 250M.ENO1000000000043786,1
16232,,,67,14-Nov-17,NOV,2017,SH680 160M.E,NO,0,0,1,0,0,1,e,0,0,2,0,,,17-Nov,6743053NOV2017SH680 160M.ENO001001e002043786,1
16233,,,68,14-Nov-17,NOV,2017,SH680 100M.E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,6843053NOV2017SH680 100M.ENO0010000000043786,1
16234,,,73,14-Nov-17,NOV,2017,SH650 30ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,7343053NOV2017SH650 30ME.WNO1000000000043786,1
16235,,,74,14-Nov-17,NOV,2017,SH700 30M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,7443053NOV2017SH700 30M.WNO0000000000043786,1
16236,,,75,14-Nov-17,NOV,2017,SH700 10M.W,NO,0,1,0,0,0,0,0,0,0,0,0,Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus ,,17-Nov,7543053NOV2017SH700 10M.WNO01000000000Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus 43786,1
16237,,,77,14-Nov-17,NOV,2017,SH640 10M.E,SI,1,1,2,0,0,0,0,0,0,0,695,,,17-Nov,7743053NOV2017SH640 10M.ESI112000000069543786,1
16238,,,78,14-Nov-17,NOV,2017,SH650 40M.E,NO,0,0,3,0,0,0,0,0,0,0,696,,,17-Nov,7843053NOV2017SH650 40M.ENO003000000069643786,1
16239,,,79,14-Nov-17,NOV,2017,SH630 40M.E,NO,0,1,0,0,0,0,0,0,0,0,692,,,17-Nov,7943053NOV2017SH630 40M.ENO010000000069243786,1
16240,,,80,14-Nov-17,NOV,2017,SH 630,NO,3,0,2,0,0,0,0,0,0,0,0,,,17-Nov,8043053NOV2017SH 630NO3020000000043786,1
16241,,,89,14-Nov-17,NOV,2017,SH620 8M.W,NO,1,0,1,0,0,1,e,0,0,0,689,,,17-Nov,8943053NOV2017SH620 8M.WNO101001e00068943786,1
16242,,,90,14-Nov-17,NOV,2017,SH580 20mE,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Nov,9043053NOV2017SH580 20mENO1000000001043786,1
16243,,,92,14-Nov-17,NOV,2017,SH350 5M.E,NO,1,0,0,0,0,1,e,0,0,0,667,,,17-Nov,9243053NOV2017SH350 5M.ENO100001e00066743786,1
16244,,,93,14-Nov-17,NOV,2017,SH400 10M.W,NO,2,0,0,0,0,0,0,0,0,0,0,,,17-Nov,9343053NOV2017SH400 10M.WNO2000000000043786,1
16245,,,107,14-Nov-17,NOV,2017,SH 900 220W,SI,0,0,0,0,0,0,0,0,0,2,0,,,17-Nov,10743053NOV2017SH 900 220WSI0000000002043786,1
16246,,,116,14-Nov-17,NOV,2017,Sh 800 175E,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,11643053NOV2017Sh 800 175ESI0000000000043786,1
16247,,,117,14-Nov-17,NOV,2017,Sh 800 200E,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Nov,11743053NOV2017Sh 800 200ENO1000000001043786,1
16248,,,118,14-Nov-17,NOV,2017,SP1550 W53m,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Nov,11843053NOV2017SP1550 W53mNO0000000001043786,1
16249,,,129,14-Nov-17,NOV,2017,SH900 50 W,SI,0,0,0,0,0,2,f,1,e,2,0,,,17-Nov,12943053NOV2017SH900 50 WSI000002f1e2043786,1
16250,,,131,14-Nov-17,NOV,2017,SH 1000 10ME,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,13143053NOV2017SH 1000 10MENO1000000000043786,1
16251,,,132,14-Nov-17,NOV,2017,SH 900 80 E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,13243053NOV2017SH 900 80 ENO1000000000043786,1
16252,,,133,14-Nov-17,NOV,2017,SH 900 85 E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,13343053NOV2017SH 900 85 ENO0010000000043786,1
16253,,,134,14-Nov-17,NOV,2017,SH 900 50 E,NO,2,0,0,0,0,0,0,0,0,2,0,,,17-Nov,13443053NOV2017SH 900 50 ENO2000000002043786,1
16254,,,135,14-Nov-17,NOV,2017,SH 900 40 E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,13543053NOV2017SH 900 40 ENO0010000000043786,1
16255,,,136,14-Nov-17,NOV,2017,SH 900 55 E,NO,0,1,0,0,0,0,0,0,0,0,0,,,17-Nov,13643053NOV2017SH 900 55 ENO0100000000043786,1
16256,,,137,14-Nov-17,NOV,2017,SH 900 55 E,NO,2,0,2,0,0,1,e,0,0,0,0,,,17-Nov,13743053NOV2017SH 900 55 ENO202001e000043786,1
16257,,,138,14-Nov-17,NOV,2017,SH 900 50 E,NO,1,0,0,0,0,1,e,1,a,0,0,,,17-Nov,13843053NOV2017SH 900 50 ENO100001e1a0043786,1
16258,,,139,14-Nov-17,NOV,2017,SH 900 45 E,NO,2,0,3,0,0,0,0,0,0,0,0,,,17-Nov,13943053NOV2017SH 900 45 ENO2030000000043786,1
16259,,,140,14-Nov-17,NOV,2017,SH 900 30 E,NO,0,2,4,0,0,0,0,0,0,0,0,,,17-Nov,14043053NOV2017SH 900 30 ENO0240000000043786,1
16260,,,141,14-Nov-17,NOV,2017,SH 900 25 E,NO,1,0,0,0,0,1,e,1,d,0,0,La infrutesencia aun mantiene la capsula,,17-Nov,14143053NOV2017SH 900 25 ENO100001e1d00La infrutesencia aun mantiene la capsula43786,1
16261,,,142,14-Nov-17,NOV,2017,SH 900 27 E,NO,0,0,0,0,0,0,0,0,0,0,0,El chapil 142 aun esta vivo,,17-Nov,14243053NOV2017SH 900 27 ENO00000000000El chapil 142 aun esta vivo43786,1
16262,,,143,14-Nov-17,NOV,2017,SH 900 10 NE,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,14343053NOV2017SH 900 10 NENO0000000000043786,1
16263,,,144,14-Nov-17,NOV,2017,SH 900 15 NE,SI,1,1,0,0,0,0,0,0,0,1,732,,,17-Nov,14443053NOV2017SH 900 15 NESI110000000173243786,1
16264,,,145,14-Nov-17,NOV,2017,SH 900 55 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,14543053NOV2017SH 900 55 WNO0000000000043786,1
16265,,,146,14-Nov-17,NOV,2017,SH 900 50 W,NO,1,0,2,0,0,0,0,0,0,0,0,,,17-Nov,14643053NOV2017SH 900 50 WNO1020000000043786,1
16266,,,147,14-Nov-17,NOV,2017,SH 900 50 W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,14743053NOV2017SH 900 50 WNO0010000000043786,1
16267,,,148,14-Nov-17,NOV,2017,SH 900 50 W,NO,1,0,1,0,0,0,0,0,0,0,0,,,17-Nov,14843053NOV2017SH 900 50 WNO1010000000043786,1
16268,,,203,14-Nov-17,NOV,2017,SP1350 O 50,NO,1,0,1,0,0,0,0,0,0,1,0,,,17-Nov,20343053NOV2017SP1350 O 50NO1010000001043786,1
16269,,,130,15-Nov-17,NOV,2017,SH 1105,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,13043054NOV2017SH 1105NO0010000000043786,1
16270,,,152,15-Nov-17,NOV,2017,SH1000 N 40m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,15243054NOV2017SH1000 N 40mNO0000000000043786,1
16271,,,153,15-Nov-17,NOV,2017,SP650 E 25m,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,15343054NOV2017SP650 E 25mNO1000000000043786,1
16272,,,154,15-Nov-17,NOV,2017,SH1050 N 50m,NO,1,1,7,0,0,0,0,0,0,0,0,,,17-Nov,15443054NOV2017SH1050 N 50mNO1170000000043786,1
16273,,,155,15-Nov-17,NOV,2017,SH 1050 N 85,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,15543054NOV2017SH 1050 N 85NO0010000000043786,1
16274,,,158,15-Nov-17,NOV,2017,SP 800 E 70m,NO,1,1,1,0,0,0,0,0,0,0,0,,,17-Nov,15843054NOV2017SP 800 E 70mNO1110000000043786,1
16275,,,160,15-Nov-17,NOV,2017,SP 800 E 115m,NO,0,0,0,0,0,0,0,0,0,2,0,,,17-Nov,16043054NOV2017SP 800 E 115mNO0000000002043786,1
16276,,,167,15-Nov-17,NOV,2017,SP 850 E 10m,SI,0,1,3,0,0,0,0,0,0,0,0,,,17-Nov,16743054NOV2017SP 850 E 10mSI0130000000043786,1
16277,,,190,15-Nov-17,NOV,2017,SP1100AD,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,19043054NOV2017SP1100ADNO1000000000043786,1
16278,,,197,15-Nov-17,NOV,2017,SP1300 O 38m,NO,0,0,0,0,0,1,e,1,a,0,0,,,17-Nov,19743054NOV2017SP1300 O 38mNO000001e1a0043786,1
16279,,,199,15-Nov-17,NOV,2017,SP1350 O 40m,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Nov,19943054NOV2017SP1350 O 40mNO0020000000043786,1
16280,,,200,15-Nov-17,NOV,2017,SP1350 S 35m,NO,0,0,2,0,0,0,0,0,0,1,0,,,17-Nov,20043054NOV2017SP1350 S 35mNO0020000001043786,1
16281,,,204,15-Nov-17,NOV,2017,SP1360 ,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Nov,20443054NOV2017SP1360 NO0020000000043786,1
16282,,,205,15-Nov-17,NOV,2017,SP1350,NO,0,1,1,0,0,0,0,0,0,1,0,,,17-Nov,20543054NOV2017SP1350NO0110000001043786,1
16283,,,206,15-Nov-17,NOV,2017,SP1340 ,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,20643054NOV2017SP1340 NO0000000000043786,1
16284,,,207,15-Nov-17,NOV,2017,SP1300,SI,0,1,4,0,0,0,0,0,0,0,472,,,17-Nov,20743054NOV2017SP1300SI014000000047243786,1
16285,,,208,15-Nov-17,NOV,2017,SP1150AD,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,20843054NOV2017SP1150ADNO0000000000043786,1
16286,,,249,15-Nov-17,NOV,2017,SP2020 50w,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,24943054NOV2017SP2020 50wNO0010000000043786,1
16287,,,250,15-Nov-17,NOV,2017,SP2020 50w,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,25043054NOV2017SP2020 50wSI0000000000043786,1
16288,,,251,15-Nov-17,NOV,2017,SP2000 50w,SI,0,0,2,0,0,1,e,0,0,1,0,,,17-Nov,25143054NOV2017SP2000 50wSI002001e001043786,1
16289,,,252,15-Nov-17,NOV,2017,SP2000 A15M DEL SENDERO,NO,1,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil ver por que tiene cubierto de epifitas,,17-Nov,25243054NOV2017SP2000 A15M DEL SENDERONO10000000000Este árbol es dificil ver por que tiene cubierto de epifitas43786,1
16290,,,253,15-Nov-17,NOV,2017,SP2000 A15M DEL SENDERO,NO,0,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil ver por que tiene cubierto de epifitas,,17-Nov,25343054NOV2017SP2000 A15M DEL SENDERONO00000000000Este árbol es dificil ver por que tiene cubierto de epifitas43786,1
16291,,,254,15-Nov-17,NOV,2017,SP2000,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,25443054NOV2017SP2000SI0000000000043786,1
16292,,,256,15-Nov-17,NOV,2017,SP1980,SI,0,0,1,1,e,0,0,0,0,0,0,,,17-Nov,25643054NOV2017SP1980SI0011e00000043786,1
16293,,,272,15-Nov-17,NOV,2017,SP2100 E20M,SI,1,1,0,0,0,0,0,0,0,0,0,,,17-Nov,27243054NOV2017SP2100 E20MSI1100000000043786,1
16294,,,399,15-Nov-17,NOV,2017,SP 900 20mN,NO,0,0,0,0,0,2,f,0,0,1,0,,,17-Nov,39943054NOV2017SP 900 20mNNO000002f001043786,1
16295,,,156,16-Nov-17,NOV,2017,SP 750 E 10m ,SI,1,0,0,0,0,1,e,0,0,0,405,,,17-Nov,15643055NOV2017SP 750 E 10m SI100001e00040543786,1
16296,,,157,16-Nov-17,NOV,2017,SP 750 E 5m,SI,0,0,3,0,0,0,0,0,0,0,402,,,17-Nov,15743055NOV2017SP 750 E 5mSI003000000040243786,1
16297,,,258,16-Nov-17,NOV,2017,SP 400 50ME,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,25843055NOV2017SP 400 50MENO0000000000043786,1
16298,,,269,16-Nov-17,NOV,2017,CARRETERO YECITA 100 30m E,SI,1,1,0,0,0,1,e,0,0,0,0,,,17-Nov,26943055NOV2017CARRETERO YECITA 100 30m ESI110001e000043786,1
16299,,,271,16-Nov-17,NOV,2017,CARRETERA DOGOLA,SI,0,0,0,0,0,1,e,0,0,1,0,,,17-Nov,27143055NOV2017CARRETERA DOGOLASI000001e001043786,1
16300,,,403,16-Nov-17,NOV,2017,SP 1050 175 m AL N,NO,0,1,2,0,0,0,0,0,0,0,0,,,17-Nov,40343055NOV2017SP 1050 175 m AL NNO0120000000043786,1
16301,,,404,16-Nov-17,NOV,2017,SP 1000 175 m AL N,NO,0,0,3,0,0,0,0,0,0,0,0,,,17-Nov,40443055NOV2017SP 1000 175 m AL NNO0030000000043786,1
16302,,,405,16-Nov-17,NOV,2017,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,40543055NOV2017SP 1100 150 m AL NNO0000000000043786,1
16303,,,406,16-Nov-17,NOV,2017,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,40643055NOV2017SP 1100 150 m AL NNO0000000000043786,1
16304,,,413,16-Nov-17,NOV,2017,SP 1050 170 m AL N,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Nov,41343055NOV2017SP 1050 170 m AL NNO0010000000043786,1
16305,,,417,16-Nov-17,NOV,2017,SP 1000 150 AL N,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Nov,41743055NOV2017SP 1000 150 AL NNO0020000000043786,1
16306,,,418,16-Nov-17,NOV,2017,SX 1000 200m AL W/ SP 1350 300m AL N,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,41843055NOV2017SX 1000 200m AL W/ SP 1350 300m AL NSI0000000000043786,1
16307,,,423,16-Nov-17,NOV,2017,SP400 NW20m,SI,2,1,1,0,0,1,e,0,0,0,0,,,17-Nov,42343055NOV2017SP400 NW20mSI211001e000043786,1
16308,,,439,16-Nov-17,NOV,2017,SP1300 NE135m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,43943055NOV2017SP1300 NE135mNO0000000000043786,1
16309,,,441,16-Nov-17,NOV,2017,SP1300 N 150m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,44143055NOV2017SP1300 N 150mNO0000000000043786,1
16310,,,445,16-Nov-17,NOV,2017,SP1300 N 190m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,44543055NOV2017SP1300 N 190mSI0000000000043786,1
16311,,,446,16-Nov-17,NOV,2017,SP1300 N 190m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,44643055NOV2017SP1300 N 190mSI0000000000043786,1
16312,,,121,17-Nov-17,NOV,2017,SP350 W10m,SI,1,0,0,0,0,1,e,0,0,3,326,,,17-Nov,12143056NOV2017SP350 W10mSI100001e00332643786,1
16313,,,279,17-Nov-17,NOV,2017,CARRETERA DOGOLA250 NE5m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,27943056NOV2017CARRETERA DOGOLA250 NE5mSI0000000000043786,1
16314,,,280,17-Nov-17,NOV,2017,CARRETERA DOGOLA300 NW15m,NO,1,2,1,0,0,0,0,0,0,0,0,,,17-Nov,28043056NOV2017CARRETERA DOGOLA300 NW15mNO1210000000043786,1
16315,,,281,17-Nov-17,NOV,2017,SC70 E5m,NO,1,1,5,0,0,0,0,0,0,0,0,,,17-Nov,28143056NOV2017SC70 E5mNO1150000000043786,1
16316,,,282,17-Nov-17,NOV,2017,SC70 E5m,NO,2,0,0,0,0,0,0,0,0,0,0,,,17-Nov,28243056NOV2017SC70 E5mNO2000000000043786,1
16317,,,283,17-Nov-17,NOV,2017,SC70 E5m,NO,3,0,1,0,0,0,0,0,0,0,556,,,17-Nov,28343056NOV2017SC70 E5mNO301000000055643786,1
16318,,,285,17-Nov-17,NOV,2017,SC600 SE120m,SI,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,28543056NOV2017SC600 SE120mSI1000000000043786,1
16319,,,286,17-Nov-17,NOV,2017,SP600 NW100m,SI,0,1,3,0,0,0,0,0,0,0,0,,,17-Nov,28643056NOV2017SP600 NW100mSI0130000000043786,1
16320,,,289,17-Nov-17,NOV,2017,SP600 NW100m,SI,1,4,2,0,0,0,0,0,0,0,0,,,17-Nov,28943056NOV2017SP600 NW100mSI1420000000043786,1
16321,,,292,17-Nov-17,NOV,2017,SP480 NW80m,SI,1,0,0,0,0,0,0,0,0,0,0,,,17-Nov,29243056NOV2017SP480 NW80mSI1000000000043786,1
16322,,,293,17-Nov-17,NOV,2017,SP350 W80,NO,0,1,0,0,0,1,e,0,0,2,0,,,17-Nov,29343056NOV2017SP350 W80NO010001e002043786,1
16323,,,384,17-Nov-17,NOV,2017,SC400 E80m,SI,1,1,1,0,0,1,e,1,d,2,0,,,17-Nov,38443056NOV2017SC400 E80mSI111001e1d2043786,1
16324,,,385,17-Nov-17,NOV,2017,SC400 W40m,SI,0,1,0,0,0,0,0,0,0,0,0,,,17-Nov,38543056NOV2017SC400 W40mSI0100000000043786,1
16325,,,386,17-Nov-17,NOV,2017,SC500 W30m,SI,2,0,2,0,0,0,0,0,0,0,0,,,17-Nov,38643056NOV2017SC500 W30mSI2020000000043786,1
16326,,,387,17-Nov-17,NOV,2017,SC500 W30m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Nov,38743056NOV2017SC500 W30mNO0000000000043786,1
16327,,,388,17-Nov-17,NOV,2017,SC500 W130m,NO,1,0,0,1,e,0,0,0,0,0,0,,,17-Nov,38843056NOV2017SC500 W130mNO1001e00000043786,1
16328,,,389,17-Nov-17,NOV,2017,SC900 NE255,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Nov,38943056NOV2017SC900 NE255NO0000000001043786,1
16329,,,394,17-Nov-17,NOV,2017,SC950 E10,SI,0,0,3,0,0,0,0,0,0,0,0,,,17-Nov,39443056NOV2017SC950 E10SI0030000000043786,1
16330,,,408,17-Nov-17,NOV,2017,SC 900 210m AL E limite,SI,0,0,0,1,e,1,e,0,0,0,0,,,17-Nov,40843056NOV2017SC 900 210m AL E limiteSI0001e1e000043786,1
16331,,,7,7-Dec-17,DEC,2017,SH910 15ME.W,NO,0,1,0,1,0,0,0,0,0,0,734,,,17-Dec,743076DEC2017SH910 15ME.WNO010100000073443816,1
16332,,,8,7-Dec-17,DEC,2017,SH910 15ME.W,NO,1,0,0,0,0,0,0,0,0,1,735,,,17-Dec,843076DEC2017SH910 15ME.WNO100000000173543816,1
16333,,,9,7-Dec-17,DEC,2017,SH930 40ME.W,NO,0,1,2,0,0,0,0,0,0,0,0,,,17-Dec,943076DEC2017SH930 40ME.WNO0120000000043816,1
16334,,,10,7-Dec-17,DEC,2017,SH950 40ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,1043076DEC2017SH950 40ME.WNO0010000000043816,1
16335,,,11,7-Dec-17,DEC,2017,SH900 S30m,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,1143076DEC2017SH900 S30mNO1000000000043816,1
16336,,,18,7-Dec-17,DEC,2017,SH850 100ME.W,NO,0,1,1,0,0,0,0,0,0,1,0,,,17-Dec,1843076DEC2017SH850 100ME.WNO0110000001043816,1
16337,,,19,7-Dec-17,DEC,2017,SH850 50ME.W,NO,1,0,0,0,0,0,0,1,b,1,0,,,17-Dec,1943076DEC2017SH850 50ME.WNO10000001b1043816,1
16338,,,20,7-Dec-17,DEC,2017,SH830 25ME.E,NO,1,1,1,0,0,0,0,0,0,0,0,,,17-Dec,2043076DEC2017SH830 25ME.ENO1110000000043816,1
16339,,,22,7-Dec-17,DEC,2017,SH830 20MEW,NO,1,0,0,0,0,2,f,0,0,0,0,,,17-Dec,2243076DEC2017SH830 20MEWNO100002f000043816,1
