Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.67447E-3,53.063407553,0.854729157,0.005974905,0.357142857,0.615384615
3.72701E-3,53.436108631,0.858681473,0.005875324,0.380952381,0.615384615
3.74387E-3,53.810495988,0.859927076,0.005775742,0.380952381,0.615384615
3.7464E-3,54.185136238,0.860112932,0.00567616,0.380952381,0.615384615
3.81166E-3,54.566302637,0.864824742,0.005576578,0.380952381,0.615384615
3.83473E-3,54.949775921,0.866452043,0.005476997,0.380952381,0.615384615
3.90392E-3,55.340168109,0.871216164,0.005377415,0.380952381,0.615384615
4.15846E-3,55.756014009,0.887325927,0.005277833,0.404761905,0.615384615
4.36475E-3,56.160694846,0.898891626,0.005178251,0.404761905,0.615384615
4.3862E-3,56.632817003,0.900023894,0.00507867,0.428571429,0.692307692
4.5302E-3,57.085836805,0.907303516,0.004979088,0.452380952,0.692307692
4.67985E-3,57.553821427,0.914307705,0.004879506,0.476190476,0.692307692
4.71038E-3,58.024859351,0.915670428,0.004779924,0.476190476,0.692307692
4.76207E-3,58.501066715,0.917928384,0.004680343,0.476190476,0.692307692
4.89036E-3,58.990102246,0.923273868,0.004580761,0.476190476,0.692307692
4.96031E-3,59.361645671,0.926040696,0.004481179,0.476190476,0.692307692
4.99358E-3,59.987880295,0.927321415,0.004381597,0.5,0.769230769
5.07193E-3,60.495073346,0.930250341,0.004282016,0.5,0.769230769
5.21674E-3,61.016747755,0.935356785,0.004182434,0.5,0.769230769
5.2497E-3,61.54171806,0.936465748,0.004082852,0.5,0.769230769
5.58786E-3,62.100504528,0.94680103,0.00398327,0.523809524,0.769230769
5.59597E-3,62.660101123,0.94702682,0.003883689,0.523809524,0.769230769
5.65819E-3,63.225920221,0.948729444,0.003784107,0.523809524,0.769230769
5.71693E-3,63.797612988,0.95028638,0.003684525,0.547619048,0.769230769
5.93174E-3,64.390786826,0.955588432,0.003584943,0.547619048,0.769230769
6.00198E-3,64.990984581,0.957196353,0.003485361,0.547619048,0.769230769
6.58266E-3,65.649250131,0.968444171,0.00338578,0.547619048,0.769230769
6.83449E-3,66.332699385,0.972352372,0.003286198,0.547619048,0.769230769
6.92906E-3,67.02560562,0.973691573,0.003186616,0.547619048,0.769230769
6.94202E-3,67.71980718,0.973869881,0.003087034,0.547619048,0.769230769
6.96625E-3,68.416432274,0.974200252,0.002987453,0.547619048,0.769230769
7.14958E-3,69.131390724,0.976567786,0.002887871,0.547619048,0.769230769
7.3444E-3,69.865831088,0.978846008,0.002788289,0.547619048,0.769230769
7.54925E-3,70.620756172,0.981003008,0.002688707,0.547619048,0.769230769
7.76608E-3,71.397363921,0.983047026,0.002589126,0.547619048,0.769230769
8.38792E-3,72.236155981,0.987769095,0.002489544,0.547619048,0.769230769
8.47117E-3,73.08327275,0.988292146,0.002389962,0.571428571,0.769230769
8.48169E-3,73.931441862,0.988356653,0.00229038,0.571428571,0.769230769
8.49602E-3,74.781043647,0.988443903,0.002190799,0.595238095,0.769230769
9.35547E-3,75.716590275,0.99264052,0.002091217,0.619047619,0.769230769
9.48828E-3,76.665417958,0.993136197,0.001991635,0.619047619,0.769230769
9.57878E-3,76.790547114,0.99345472,0.001892053,0.619047619,0.769230769
1.02281E-2,77.688226251,0.995345419,0.001892053,0.619047619,0.846153846
1.02527E-2,78.71350094,0.995405302,0.001792472,0.642857143,0.846153846
1.0277E-2,79.741197089,0.995463345,0.00169289,0.666666667,0.846153846
1.04853E-2,80.789724095,0.995933329,0.001593308,0.666666667,0.846153846
1.12375E-2,81.913476364,0.997260213,0.001493726,0.69047619,0.846153846
1.13661E-2,83.050087565,0.997439074,0.001394145,0.714285714,0.846153846
1.15009E-2,83.496216713,0.997613981,0.001294563,0.714285714,0.846153846
1.17201E-2,84.222096892,0.997873403,0.001294563,0.714285714,0.923076923
1.17448E-2,85.396581206,0.997900857,0.001194981,0.738095238,0.923076923
1.17579E-2,86.572370128,0.997915186,0.001095399,0.761904762,0.923076923
1.19358E-2,87.765953487,0.998101135,0.000995818,0.785714286,0.923076923
1.20386E-2,88.969809026,0.99820083,0.000896236,0.80952381,0.923076923
1.22936E-2,90.199173567,0.998426347,0.000796654,0.833333333,0.923076923
1.23212E-2,90.256156464,0.998448949,0.000697072,0.857142857,0.923076923
1.29183E-2,91.491006331,0.998866363,0.000697072,0.857142857,1
1.34965E-2,92.840654493,0.999163148,0.000597491,0.880952381,1
1.36393E-2,94.204588708,0.999223619,0.000497909,0.904761905,1
1.37284E-2,95.577430974,0.999259094,0.000398327,0.928571429,1
1.38516E-2,96.962589901,0.999305488,0.000298745,0.952380952,1
1.47998E-2,98.442569096,0.999577838,0.000199164,0.976190476,1
1.55743E-2,100,0.999718887,0.000099582,0.976190476,1
1.55743E-2,100,0.999718887,0,0.976190476,1
